"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Respect to Mr Dalmiya for his contribution in Cricket.May his soul Rest in Peace.Strength and warmth to his loved ones !",FALSE,5203,NA,2015-09-21 03:49:24,FALSE,NA,"645807011674755072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1700,FALSE,FALSE,NA,NA
"SPORTSFIT now open at ILD Sohna road http://t.co/M1bISYXKVr",FALSE,4087,NA,2015-09-11 09:20:40,FALSE,NA,"642266498820517889",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","msdhoni",897,FALSE,FALSE,NA,NA
"#saluteselfie http://t.co/14iqFoECNL",FALSE,9187,NA,2015-08-13 23:57:01,FALSE,NA,"631977791387512833",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","msdhoni",3305,FALSE,FALSE,NA,NA
"Stadium debut for ZIVA, her first time into the dressing room http://t.co/J3Aj9shKKx",FALSE,17181,NA,2015-04-22 19:42:25,FALSE,NA,"590963889484861440",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","msdhoni",6270,FALSE,FALSE,NA,NA
"Finally the wait is over but another couple of months before I can take her on her first ride.guess… https://t.co/bpHpRQwshr",FALSE,6920,NA,2015-04-08 07:13:56,FALSE,NA,"585702097351487488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",1905,FALSE,FALSE,NA,NA
"RT @BojanDjordjic7: ALO TAMIL NADU! Top of the league after a great team-performance. THANK YOU as always on your incredible support... htt…",FALSE,0,NA,2014-11-20 05:01:21,FALSE,NA,"535296817676578816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",776,TRUE,FALSE,NA,NA
"If Rohit doesn't get out he will certainly get 250 today",FALSE,14212,NA,2014-11-13 11:30:28,FALSE,NA,"532858026697318400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",6485,FALSE,FALSE,NA,NA
"Very well batted Rohit.thats Rohit for everyone,sheer talent.Enjoy and Witness the class in action.",FALSE,11371,NA,2014-11-13 11:23:29,FALSE,NA,"532856271330742272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",5726,FALSE,FALSE,NA,NA
"Abhishek is just outstanding,so much energy and knowledge he has.was really nice to c the game with him.i have to say he is our no1 fan",FALSE,4920,NA,2014-10-28 17:07:15,FALSE,NA,"527144577853956099",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1014,FALSE,FALSE,NA,NA
"A very well played game.team came back strong after the defeat and chennai fans didn't disappoint us,full house as expected.Thanks",FALSE,4347,NA,2014-10-28 16:43:05,FALSE,NA,"527138495152660480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1003,FALSE,FALSE,NA,NA
"Will be there to watch second home game of chennaiyin FC.Finally will be in front of Chennai fans.Vanga vandhu parunga.",FALSE,5552,NA,2014-10-27 04:05:25,FALSE,NA,"526585433581297665",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1935,FALSE,FALSE,NA,NA
"Saw ManUtd play after long,fantastic game last min equaliser.saw three football matches in one day,time to hit the bed.early start 2morrow",FALSE,3359,NA,2014-10-26 17:58:03,FALSE,NA,"526432583085617152",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",879,FALSE,FALSE,NA,NA
"Had no clue I make crackers also,hope it's good.happy Diwali http://t.co/peB5Jf74Dn",FALSE,3210,NA,2014-10-23 15:50:28,FALSE,NA,"525313314629615616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",645,FALSE,FALSE,NA,NA
"Wish you all a very happy Diwali.feels good to be home.my dog is running all over the house atleast she is not shivering like other dogs",FALSE,4221,NA,2014-10-23 13:49:56,FALSE,NA,"525282982110564353",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1079,FALSE,FALSE,NA,NA
"Balwant will consider that as a missed chance but good start to the game",FALSE,2581,NA,2014-10-21 13:34:27,FALSE,NA,"524554310227488768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",440,FALSE,FALSE,NA,NA
"Thks to Vita Dani and Abhishek for being there with the team and Abhishek has to report for 2morrow's practice to pick up his penalty skills",FALSE,2782,NA,2014-10-15 15:50:20,FALSE,NA,"522414178095468545",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",638,FALSE,FALSE,NA,NA
"Congrats to Balwant singh for becoming the 1st Indian to score in ISL.",FALSE,2965,NA,2014-10-15 15:46:36,FALSE,NA,"522413238550425601",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",801,FALSE,FALSE,NA,NA
"So basically Elano can keep the no 7 for himself and that means I will have to get my football jersey no 22 for myself,my 1st ever jersey no",FALSE,2802,NA,2014-10-15 15:37:26,FALSE,NA,"522410931129561088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",756,FALSE,FALSE,NA,NA
"Robert Pires may have certainly lost some pace but he will gift a few yellow cards to quite a few opponents,fantastic play by him",FALSE,2310,NA,2014-10-15 15:32:41,FALSE,NA,"522409737283846145",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",515,FALSE,FALSE,NA,NA
"A game well played @chennaiyinfc.best game of ISL so far.No 7 players from both side played well",FALSE,2633,NA,2014-10-15 15:28:05,FALSE,NA,"522408578687066112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",897,FALSE,FALSE,NA,NA
"“@murugesanls: @ChennaiyinFC don't want to risk of missing the match so I have put leave on this big day #chennaiyinfc#podumachigoalu”THANKS",FALSE,2134,"murugesanls",2014-10-15 05:25:58,FALSE,"522216507057512448","522257048692461569","339499683","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",405,FALSE,FALSE,NA,NA
"RT @ChennaiyinFC: Just a few hours before the 1st game, send in your warm wishes #LetsFootball #ChennaiyinFC. 
 #PoduMachiGoalu http://t.co…",FALSE,0,NA,2014-10-15 04:46:03,FALSE,NA,"522247005024686081",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",384,TRUE,FALSE,NA,NA
"This norton is almost ready for me,thanks to my friend http://t.co/3wAvCn07YZ",FALSE,2170,NA,2014-10-07 09:02:37,FALSE,NA,"519412470541484032",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",352,FALSE,FALSE,NA,NA
"Another pic from BFI http://t.co/8F07lLEcMW",FALSE,1922,NA,2014-10-07 09:00:35,FALSE,NA,"519411955384455169",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",311,FALSE,FALSE,NA,NA
"Had a good evening at CHENNAI after long.excited to be part of CHENNAIYIN FOOTBALL CLUB, follow us @ChennaiyinFC",FALSE,2987,NA,2014-10-06 18:07:12,FALSE,NA,"519187131705856001",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",982,FALSE,FALSE,NA,NA
"One more classic,an old Indian chief http://t.co/DXzS9gSJNh",FALSE,1983,NA,2014-10-05 15:16:10,FALSE,NA,"518781698625249281",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",353,FALSE,FALSE,NA,NA
"Classic bike at BFI,just fantastic http://t.co/fIdLQk9d4V",FALSE,1903,NA,2014-10-05 15:11:16,FALSE,NA,"518780467316002816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",351,FALSE,FALSE,NA,NA
"Busy day 2morrow,off to Delhi for BFI.eagerly waiting to c the old classic motorcycles along with other superbikes and custom bikes",FALSE,2521,NA,2014-10-04 19:11:10,FALSE,NA,"518478453876604928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",675,FALSE,FALSE,NA,NA
"RT @nishSanzAshuMsd: @imjadeja @ashwinravi99 @msdhoni @ImRaina Meanwhile stop celebrating &amp; control sir JADEJAA ;-)LOL! Stadium udd jayega …",FALSE,0,NA,2014-10-04 19:06:22,FALSE,NA,"518477245665390592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",539,TRUE,FALSE,NA,NA
"Outstanding day today not because CSK got into the finals but because INDIAN HOCKEY TEAM won the gold medal,thanks for making us proud",FALSE,4944,NA,2014-10-02 19:16:37,FALSE,NA,"517755046004416512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",2303,FALSE,FALSE,NA,NA
"Superb hockey by INDIA in the 4th qtr,keep it up",FALSE,2594,NA,2014-09-25 09:14:55,FALSE,NA,"515066908333187072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",584,FALSE,FALSE,NA,NA
"@sushmita_7 that's a minimum of 2300000 words u have tweeted",FALSE,884,"sushmita_7",2014-09-24 07:58:36,FALSE,"514684636450934784","514685316783804416","1278108805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",180,FALSE,FALSE,NA,NA
"@Vicky_VjMsd wish u a very happy birthday",FALSE,1252,"Vicky_VjMsd",2014-09-24 07:50:16,FALSE,NA,"514683219912818688","457140613","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",610,FALSE,FALSE,NA,NA
"Congrats to scientists and every1 involved in mission mars,really proud moment for the whole of INDIA.tosucceed in 1st attempt is just great",FALSE,3554,NA,2014-09-24 07:39:25,FALSE,NA,"514680487873245184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1454,FALSE,FALSE,NA,NA
"But the list is very long and still have to get used to riding 1 as most of them had breaks on the other side which I find diff to manage",FALSE,2002,NA,2014-09-14 10:31:35,FALSE,NA,"511099936939589633",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",370,FALSE,FALSE,NA,NA
"Wish INDIA had more bikes from the 40s and the 50s.the ones tht r here had tough time with spares and maintenance.have managed to get a few",FALSE,1987,NA,2014-09-14 10:29:34,FALSE,NA,"511099429370081280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",403,FALSE,FALSE,NA,NA
"day off after few days of shoot,watching Jay leno's garage on you tube mostly on motorcycles.most of these old beauties r just fantastic",FALSE,1895,NA,2014-09-14 10:26:41,FALSE,NA,"511098704720175104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",389,FALSE,FALSE,NA,NA
"Just posted a photo http://t.co/wGzAbelsp8",FALSE,1755,NA,2014-08-31 21:06:06,FALSE,NA,"506186186621456384",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",316,FALSE,FALSE,NA,NA
"http://t.co/XJMYCmFcSa",FALSE,4906,NA,2014-08-31 10:51:38,FALSE,NA,"506031552661561345",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","msdhoni",1225,FALSE,FALSE,NA,NA
"Just in case u guys thought the cake was for eating.thanks to everyone love it http://t.co/zjWUl6Fv4H",FALSE,2896,NA,2014-07-07 13:00:16,FALSE,NA,"486132591951900672",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",794,FALSE,FALSE,NA,NA
"Birthday cake from the teams side http://t.co/oY7Ms7SVgb",FALSE,2564,NA,2014-07-07 12:58:58,FALSE,NA,"486132263315574784",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",578,FALSE,FALSE,NA,NA
"Thanks a lot everyone for all ur good wishes.",FALSE,4271,NA,2014-07-07 06:48:20,FALSE,NA,"486038990869782528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1728,FALSE,FALSE,NA,NA
"That's where a bat is hidden, trying to find out http://t.co/DD5TNHXE3c",FALSE,1931,NA,2014-06-06 13:14:55,FALSE,NA,"474902253233799168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",355,FALSE,FALSE,NA,NA
"At the SPARTAN store opening event http://t.co/Uqrl68hwXa",FALSE,1720,NA,2014-06-06 13:13:13,FALSE,NA,"474901827029192706",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",275,FALSE,FALSE,NA,NA
"RT @MahiSensation: @msdhoni 'Candy' with her crush 'Bruno' :D
#CandyCrush 
And seems I m kabaab me haddi :p http://t.co/LFTe35FQpo",FALSE,0,NA,2014-06-06 08:36:53,FALSE,NA,"474832284223148032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",144,TRUE,FALSE,NA,NA
"RT @JerseyNo_7: @msdhoni See This Pic!! U know his name is SAM <U+2665><U+2665><U+2665><U+2665> !! Cute nahh ? just 1 month old http://t.co/jpHsyMN6jg",FALSE,0,NA,2014-06-06 08:29:29,FALSE,NA,"474830422673596416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",187,TRUE,FALSE,NA,NA
"Will get a similar looking dog but in a year's time http://t.co/cpv6dsY98C",FALSE,1466,NA,2014-06-06 08:28:23,FALSE,NA,"474830145866330112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",233,FALSE,FALSE,NA,NA
"One more pic from a shoot http://t.co/7MyL98RUQ7",FALSE,1551,NA,2014-06-06 08:08:41,FALSE,NA,"474825190262579200",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",221,FALSE,FALSE,NA,NA
"Just posted a photo http://t.co/Nhysb09w8n",FALSE,1489,NA,2014-06-05 14:39:19,FALSE,NA,"474561107534020609",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",235,FALSE,FALSE,NA,NA
"Pic from the last reebok shoot http://t.co/dF6HzQpW3T",FALSE,1458,NA,2014-06-05 14:38:27,FALSE,NA,"474560887462715392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",215,FALSE,FALSE,NA,NA
"Just posted a photo http://t.co/1Ojn9av4oa",FALSE,1439,NA,2014-06-05 10:15:37,FALSE,NA,"474494744987697152",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",264,FALSE,FALSE,NA,NA
"From my border visit long time back http://t.co/9XCXcWn7sk",FALSE,1702,NA,2014-06-04 14:11:54,FALSE,NA,"474191817844355072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",312,FALSE,FALSE,NA,NA
"View from the hotel room http://t.co/8c7mTHytmL",FALSE,1585,NA,2014-06-04 13:57:44,FALSE,NA,"474188253856149504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",275,FALSE,FALSE,NA,NA
"Just posted a photo http://t.co/B6r6FmGV07",FALSE,1446,NA,2014-06-04 13:51:24,FALSE,NA,"474186662629867520",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",288,FALSE,FALSE,NA,NA
"Finally on Instagram, mahi7781",FALSE,2411,NA,2014-06-04 13:40:13,FALSE,NA,"474183848243126273",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",751,FALSE,FALSE,NA,NA
"Bale scores but credit goes to de maria",FALSE,2113,NA,2014-05-24 21:09:44,FALSE,NA,"470310705577459712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",782,FALSE,FALSE,NA,NA
"Let's c who can keep up with bale's pace,isco will be good",FALSE,1647,NA,2014-05-24 20:44:33,FALSE,NA,"470304366948147201",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",402,FALSE,FALSE,NA,NA
"Extra time will b interesting,no more subs available and many yellow cards shown,test of fitness and how well they control their mind",FALSE,1872,NA,2014-05-24 20:41:49,FALSE,NA,"470303677576515584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",702,FALSE,FALSE,NA,NA
"Fantastic football going on",FALSE,1934,NA,2014-05-24 20:37:15,FALSE,NA,"470302528458870785",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",763,FALSE,FALSE,NA,NA
"RT @durravasan: @Aircel  New species of bird is discored #faf @faf1307 ...  @ChennaiIPL  back to form with a storm ... #Cheer4CSK  #PepsiIP…",FALSE,0,NA,2014-04-21 19:14:39,FALSE,NA,"458322941810180096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",193,TRUE,FALSE,NA,NA
"1st event over,time to eat something and report back for UB shoot in 20 mins,tht came as a surprise the event lasted more than10 mins",FALSE,1966,NA,2014-04-14 07:42:56,FALSE,NA,"455612151932018688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",528,FALSE,FALSE,NA,NA
"Our match jersey is the same with a few diff sponsors,practice 1 has more blue in it compared to yellow which is looking good",FALSE,2197,NA,2014-04-14 06:45:49,FALSE,NA,"455597778425487360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",705,FALSE,FALSE,NA,NA
"But a fact about jersey unveiling event is tht u take more time to get ready and spend less time on stage.",FALSE,1748,NA,2014-04-14 06:42:39,FALSE,NA,"455596981197361152",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",524,FALSE,FALSE,NA,NA
"IPL briefings,team meetings,meet and greet and also shoots for new sponsors,practice,travel and in between try to understand the new players",FALSE,1777,NA,2014-04-14 06:36:08,FALSE,NA,"455595342155632640",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",564,FALSE,FALSE,NA,NA
"1st day of CSK it's about to start with jersey unveiling .till the 1st week of IPL gets over it will b very busy for the players",FALSE,1962,NA,2014-04-14 06:33:35,FALSE,NA,"455594701089812480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",690,FALSE,FALSE,NA,NA
"Fantastic game,with 10men it was always difficult for RM.anyways time to sleep now",FALSE,2107,NA,2014-03-23 21:54:09,FALSE,NA,"447853832580513794",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",673,FALSE,FALSE,NA,NA
"2nd half is where the big players show their skill and fitness,even more interesting half awaits us",FALSE,1604,NA,2014-03-23 20:49:30,FALSE,NA,"447837565266059264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",445,FALSE,FALSE,NA,NA
"Bale and Ronaldo's pace will be a big threat for barca",FALSE,1433,NA,2014-03-23 20:44:56,FALSE,NA,"447836415737331712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",356,FALSE,FALSE,NA,NA
"I just love Messi,let's c who gets a card now",FALSE,2326,NA,2014-03-23 20:43:17,FALSE,NA,"447835999544946688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",856,FALSE,FALSE,NA,NA
"Top stuff Real Madrid",FALSE,1366,NA,2014-03-23 20:25:18,FALSE,NA,"447831472926240768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",333,FALSE,FALSE,NA,NA
"One each, that's wat I was talking about",FALSE,1320,NA,2014-03-23 20:21:37,FALSE,NA,"447830546186371073",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",353,FALSE,FALSE,NA,NA
"Barcelona draws first blood that makes it even more interesting RM also playing well",FALSE,1330,NA,2014-03-23 20:08:13,FALSE,NA,"447827173450084352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",292,FALSE,FALSE,NA,NA
"Doesn't matter which team wins,I am here for entertainment",FALSE,9800,NA,2014-03-23 20:03:23,FALSE,NA,"447825958012473344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",8839,FALSE,FALSE,NA,NA
"Barcelona all the way for Messi, May the best team win",FALSE,1624,NA,2014-03-23 19:59:46,FALSE,NA,"447825049584537600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",581,FALSE,FALSE,NA,NA
"Real Madrid vs Barcelona, entertaining 105 mins ahead",FALSE,1435,NA,2014-03-23 19:58:05,FALSE,NA,"447824625708191744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",397,FALSE,FALSE,NA,NA
"http://t.co/jbgTqejrPi it will luk good on me kunal so plz send it ASAP",FALSE,2659,NA,2014-01-27 00:48:58,FALSE,NA,"427604110032908288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",603,FALSE,FALSE,NA,NA
"RT @spartancricket: New Ms Dhoni Spartan backpack which can hold 2 bats pair of pads, helmet, gloves drink bottle @msdhoni http://t.co/9X5U…",FALSE,0,NA,2014-01-27 00:47:33,FALSE,NA,"427603751617064961",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",242,TRUE,FALSE,NA,NA
"Sorry have to b partial at the end of the day Regimental Ethos r very strong in our Army.Salute to all the men and their families",FALSE,1640,NA,2014-01-25 20:34:09,FALSE,NA,"427177593805086720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",476,FALSE,FALSE,NA,NA
"Happy Republic day to all.will miss watching the parade sp my Para regiment, always leading from the front,jogging wen all others r marching",FALSE,1761,NA,2014-01-25 20:30:10,FALSE,NA,"427176592175943680",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",670,FALSE,FALSE,NA,NA
"""@samhilfenhaus: it's my 100th tweet to you but haven't got not even one reply can u say hi for a fan from #dubai"" congrats on ur 100",FALSE,1486,NA,2013-11-22 17:42:16,FALSE,NA,"403941515837177856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",332,FALSE,FALSE,NA,NA
"""@AbhishekVidhate: @msdhoni there's a game called doom. We frnds enjoy it. Action packed.""tht was the 1st game i ever played",FALSE,1186,NA,2013-11-22 17:37:29,FALSE,NA,"403940310033522688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",178,FALSE,FALSE,NA,NA
"""@iyashchandurkar: @msdhoni http://t.co/6Fugzqst88"" tomorrow i will showoff my games collection just like u did",FALSE,1832,NA,2013-11-22 17:35:32,FALSE,NA,"403939817659977729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",346,FALSE,FALSE,NA,NA
"""@Aamir1Cool: <U+0915><U+092D><U+0940> crossword <U+092D><U+0940> <U+0916><U+0947><U+0932> <U+0932><U+093F><U+092F><U+093E> <U+0915><U+0930><U+094B> <U+0905><U+0959><U+092C><U+093E><U+0930> <U+092A><U+0930> RT @msdhoni: (cont) http://t.co/wukvRUyqfU"" am not tht intelligent he he he",FALSE,1089,NA,2013-11-22 17:29:03,FALSE,NA,"403938187258519552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",174,FALSE,FALSE,NA,NA
"""@ImBebo_727: Haha its quite wondering that @msdhoni tweeted the address :P"" so tht i can find it easily wen i need it 2morrow",FALSE,1048,NA,2013-11-22 17:27:41,FALSE,NA,"403937842151174144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",164,FALSE,FALSE,NA,NA
"""@bhatianote625: @msdhoni battlefield 4
Gta 5
Max payne 3
Splinter blackcell"" thanks.not a big fan of gta but other 2 r gud",FALSE,1069,NA,2013-11-22 17:26:00,FALSE,NA,"403937421428944896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",171,FALSE,FALSE,NA,NA
"Address:9-2-52, Singh Hotel Junction, CMR Shopping Mall Road, District Court, Daba Gardens Vizag"" thanks",FALSE,1092,NA,2013-11-22 17:24:39,FALSE,NA,"403937081912610816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",191,FALSE,FALSE,NA,NA
"""@mayareddykp: @DsouzaJennifer @msdhoni Yep. Am addicted to #candycrush. Am in 215 th level now."" Am on 102",FALSE,1135,NA,2013-11-22 17:17:03,FALSE,NA,"403935166634029056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",231,FALSE,FALSE,NA,NA
"@Hardu_Habs yup call of duty ghost is the 1st target.where can i get tht in vizag,need some local guidance",FALSE,358,"Hardu_Habs",2013-11-22 17:16:13,FALSE,"403934443448311808","403934960496566272","333831835","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",82,FALSE,FALSE,NA,NA
"Will google wat all shooting games hve been released recently.have been off the games for quite some time.last i played was SNIPER 2",FALSE,1116,NA,2013-11-22 17:11:08,FALSE,NA,"403933681242218497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",253,FALSE,FALSE,NA,NA
"Still raining here.seems there wont be any practice tomorrow.looking at the positives more time to play playstation",FALSE,1303,NA,2013-11-22 17:07:19,FALSE,NA,"403932716992700416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",415,FALSE,FALSE,NA,NA
"At the vizag airport.i must say a very very warm welcome.a few more and i wd hve struggled to stand http://t.co/5Lg8h99a4t",FALSE,3299,NA,2013-11-22 14:16:40,FALSE,NA,"403889772608749568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",1034,FALSE,FALSE,NA,NA
"I got mine now u be one in a billion.
@BCCI #thankyousachin",FALSE,1750,NA,2013-11-13 14:58:44,FALSE,NA,"400638867847385088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",735,FALSE,FALSE,NA,NA
